condition_group_id	condition_id	date_created	date_modified
1383	5128	2018-02-10 05:15:39	2018-02-10 05:15:39
1383	5129	2018-02-10 05:15:39	2018-02-10 05:15:39
1383	5130	2018-02-10 05:15:39	2018-02-10 05:15:39
1385	5131	2018-02-10 05:15:39	2018-02-10 05:15:39
1385	5132	2018-02-10 05:15:39	2018-02-10 05:15:39
1385	5133	2018-02-10 05:15:39	2018-02-10 05:15:39
1387	5134	2018-02-10 05:15:39	2018-02-10 05:15:39
1387	5135	2018-02-10 05:15:39	2018-02-10 05:15:39
1387	5136	2018-02-10 05:15:39	2018-02-10 05:15:39
1387	5137	2018-02-10 05:15:39	2018-02-10 05:15:39
1388	5138	2018-02-10 05:15:39	2018-02-10 05:15:39
1388	5139	2018-02-10 05:15:39	2018-02-10 05:15:39
1388	5140	2018-02-10 05:15:39	2018-02-10 05:15:39
1388	5141	2018-02-10 05:15:39	2018-02-10 05:15:39
1390	5142	2018-02-10 05:15:39	2018-02-10 05:15:39
1390	5143	2018-02-10 05:15:39	2018-02-10 05:15:39
1390	5144	2018-02-10 05:15:39	2018-02-10 05:15:39
1391	5145	2018-02-10 05:15:39	2018-02-10 05:15:39
1391	5146	2018-02-10 05:15:39	2018-02-10 05:15:39
1391	5147	2018-02-10 05:15:39	2018-02-10 05:15:39
1391	5148	2018-02-10 05:15:39	2018-02-10 05:15:39
1391	5149	2018-02-10 05:15:39	2018-02-10 05:15:39
1392	5150	2018-02-10 05:15:39	2018-02-10 05:15:39
1392	5151	2018-02-10 05:15:39	2018-02-10 05:15:39
1392	5152	2018-02-10 05:15:39	2018-02-10 05:15:39
1392	5153	2018-02-10 05:15:39	2018-02-10 05:15:39
1392	5154	2018-02-10 05:15:39	2018-02-10 05:15:39
1392	5155	2018-02-10 05:15:39	2018-02-10 05:15:39
1392	5156	2018-02-10 05:15:39	2018-02-10 05:15:39
1392	5157	2018-02-10 05:15:39	2018-02-10 05:15:39
1393	5158	2018-02-10 05:15:39	2018-02-10 05:15:39
1393	5159	2018-02-10 05:15:39	2018-02-10 05:15:39
1393	5160	2018-02-10 05:15:39	2018-02-10 05:15:39
1393	5161	2018-02-10 05:15:39	2018-02-10 05:15:39
1393	5162	2018-02-10 05:15:39	2018-02-10 05:15:39
1393	5163	2018-02-10 05:15:39	2018-02-10 05:15:39
1393	5164	2018-02-10 05:15:39	2018-02-10 05:15:39
1394	5165	2018-02-10 05:15:39	2018-02-10 05:15:39
1394	5166	2018-02-10 05:15:39	2018-02-10 05:15:39
1394	5167	2018-02-10 05:15:39	2018-02-10 05:15:39
1394	5168	2018-02-10 05:15:39	2018-02-10 05:15:39
1394	5169	2018-02-10 05:15:39	2018-02-10 05:15:39
1394	5170	2018-02-10 05:15:39	2018-02-10 05:15:39
1396	5171	2018-02-10 05:15:39	2018-02-10 05:15:39
1396	5172	2018-02-10 05:15:39	2018-02-10 05:15:39
1396	5173	2018-02-10 05:15:39	2018-02-10 05:15:39
1396	5174	2018-02-10 05:15:39	2018-02-10 05:15:39
1396	5175	2018-02-10 05:15:39	2018-02-10 05:15:39
1396	5176	2018-02-10 05:15:39	2018-02-10 05:15:39
1396	5177	2018-02-10 05:15:39	2018-02-10 05:15:39
1396	5178	2018-02-10 05:15:39	2018-02-10 05:15:39
1396	5179	2018-02-10 05:15:39	2018-02-10 05:15:39
1396	5180	2018-02-10 05:15:39	2018-02-10 05:15:39
1397	5181	2018-02-10 05:15:39	2018-02-10 05:15:39
1397	5182	2018-02-10 05:15:39	2018-02-10 05:15:39
1397	5183	2018-02-10 05:15:39	2018-02-10 05:15:39
1397	5184	2018-02-10 05:15:39	2018-02-10 05:15:39
1397	5185	2018-02-10 05:15:39	2018-02-10 05:15:39
1397	5186	2018-02-10 05:15:39	2018-02-10 05:15:39
1397	5187	2018-02-10 05:15:39	2018-02-10 05:15:39
1397	5188	2018-02-10 05:15:39	2018-02-10 05:15:39
1398	5189	2018-02-10 05:15:39	2018-02-10 05:15:39
1398	5190	2018-02-10 05:15:39	2018-02-10 05:15:39
1398	5191	2018-02-10 05:15:39	2018-02-10 05:15:39
1398	5192	2018-02-10 05:15:39	2018-02-10 05:15:39
1398	5193	2018-02-10 05:15:39	2018-02-10 05:15:39
1398	5194	2018-02-10 05:15:39	2018-02-10 05:15:39
1398	5195	2018-02-10 05:15:39	2018-02-10 05:15:39
1398	5196	2018-02-10 05:15:39	2018-02-10 05:15:39
1398	5197	2018-02-10 05:15:39	2018-02-10 05:15:39
1399	5198	2018-02-10 05:15:39	2018-02-10 05:15:39
1399	5199	2018-02-10 05:15:39	2018-02-10 05:15:39
1399	5200	2018-02-10 05:15:39	2018-02-10 05:15:39
1399	5201	2018-02-10 05:15:39	2018-02-10 05:15:39
1399	5202	2018-02-10 05:15:39	2018-02-10 05:15:39
1400	5203	2018-02-10 05:15:39	2018-02-10 05:15:39
1400	5204	2018-02-10 05:15:39	2018-02-10 05:15:39
1400	5205	2018-02-10 05:15:39	2018-02-10 05:15:39
1400	5206	2018-02-10 05:15:39	2018-02-10 05:15:39
1401	5207	2018-02-10 05:15:39	2018-02-10 05:15:39
1401	5208	2018-02-10 05:15:39	2018-02-10 05:15:39
1401	5209	2018-02-10 05:15:39	2018-02-10 05:15:39
1401	5210	2018-02-10 05:15:39	2018-02-10 05:15:39
1401	5211	2018-02-10 05:15:39	2018-02-10 05:15:39
1401	5212	2018-02-10 05:15:39	2018-02-10 05:15:39
1401	5213	2018-02-10 05:15:39	2018-02-10 05:15:39
1401	5214	2018-02-10 05:15:39	2018-02-10 05:15:39
1401	5215	2018-02-10 05:15:39	2018-02-10 05:15:39
1402	5216	2018-02-10 05:15:39	2018-02-10 05:15:39
1402	5217	2018-02-10 05:15:39	2018-02-10 05:15:39
1402	5218	2018-02-10 05:15:39	2018-02-10 05:15:39
1402	5219	2018-02-10 05:15:39	2018-02-10 05:15:39
1402	5220	2018-02-10 05:15:39	2018-02-10 05:15:39
1402	5221	2018-02-10 05:15:39	2018-02-10 05:15:39
1402	5222	2018-02-10 05:15:39	2018-02-10 05:15:39
1402	5223	2018-02-10 05:15:39	2018-02-10 05:15:39
1402	5224	2018-02-10 05:15:39	2018-02-10 05:15:39
1402	5225	2018-02-10 05:15:39	2018-02-10 05:15:39
1403	5226	2018-02-10 05:15:39	2018-02-10 05:15:39
1403	5227	2018-02-10 05:15:39	2018-02-10 05:15:39
1403	5228	2018-02-10 05:15:39	2018-02-10 05:15:39
1403	5229	2018-02-10 05:15:39	2018-02-10 05:15:39
1403	5230	2018-02-10 05:15:39	2018-02-10 05:15:39
1403	5231	2018-02-10 05:15:39	2018-02-10 05:15:39
1403	5232	2018-02-10 05:15:39	2018-02-10 05:15:39
1403	5233	2018-02-10 05:15:39	2018-02-10 05:15:39
1403	5234	2018-02-10 05:15:39	2018-02-10 05:15:39
1403	5235	2018-02-10 05:15:39	2018-02-10 05:15:39
1404	5236	2018-02-10 05:15:39	2018-02-10 05:15:39
1404	5237	2018-02-10 05:15:39	2018-02-10 05:15:39
1404	5238	2018-02-10 05:15:39	2018-02-10 05:15:39
1404	5239	2018-02-10 05:15:39	2018-02-10 05:15:39
1404	5240	2018-02-10 05:15:39	2018-02-10 05:15:39
1404	5241	2018-02-10 05:15:39	2018-02-10 05:15:39
1404	5242	2018-02-10 05:15:39	2018-02-10 05:15:39
1404	5243	2018-02-10 05:15:39	2018-02-10 05:15:39
1404	5244	2018-02-10 05:15:39	2018-02-10 05:15:39
1404	5245	2018-02-10 05:15:39	2018-02-10 05:15:39
1405	5246	2018-02-10 05:15:39	2018-02-10 05:15:39
1405	5247	2018-02-10 05:15:39	2018-02-10 05:15:39
1405	5248	2018-02-10 05:15:39	2018-02-10 05:15:39
1405	5249	2018-02-10 05:15:39	2018-02-10 05:15:39
1405	5250	2018-02-10 05:15:39	2018-02-10 05:15:39
1405	5251	2018-02-10 05:15:39	2018-02-10 05:15:39
1405	5252	2018-02-10 05:15:39	2018-02-10 05:15:39
1405	5253	2018-02-10 05:15:39	2018-02-10 05:15:39
1405	5254	2018-02-10 05:15:39	2018-02-10 05:15:39
1405	5255	2018-02-10 05:15:39	2018-02-10 05:15:39
1407	5256	2018-02-10 05:15:39	2018-02-10 05:15:39
1407	5257	2018-02-10 05:15:39	2018-02-10 05:15:39
1407	5258	2018-02-10 05:15:39	2018-02-10 05:15:39
1407	5259	2018-02-10 05:15:39	2018-02-10 05:15:39
1408	5260	2018-02-10 05:15:39	2018-02-10 05:15:39
1408	5261	2018-02-10 05:15:39	2018-02-10 05:15:39
1408	5262	2018-02-10 05:15:39	2018-02-10 05:15:39
1408	5263	2018-02-10 05:15:39	2018-02-10 05:15:39
1409	5264	2018-02-10 05:15:39	2018-02-10 05:15:39
1409	5265	2018-02-10 05:15:39	2018-02-10 05:15:39
1409	5266	2018-02-10 05:15:39	2018-02-10 05:15:39
1409	5267	2018-02-10 05:15:39	2018-02-10 05:15:39
1409	5268	2018-02-10 05:15:39	2018-02-10 05:15:39
1410	5269	2018-02-10 05:15:39	2018-02-10 05:15:39
1410	5270	2018-02-10 05:15:39	2018-02-10 05:15:39
1411	5271	2018-02-10 05:15:39	2018-02-10 05:15:39
1411	5272	2018-02-10 05:15:39	2018-02-10 05:15:39
1411	5273	2018-02-10 05:15:39	2018-02-10 05:15:39
1412	5274	2018-02-10 05:15:39	2018-02-10 05:15:39
1412	5275	2018-02-10 05:15:39	2018-02-10 05:15:39
1412	5276	2018-02-10 05:15:39	2018-02-10 05:15:39
1413	5277	2018-02-10 05:15:39	2018-02-10 05:15:39
1413	5278	2018-02-10 05:15:39	2018-02-10 05:15:39
1413	5279	2018-02-10 05:15:39	2018-02-10 05:15:39
1415	5280	2018-02-10 05:15:39	2018-02-10 05:15:39
1415	5281	2018-02-10 05:15:39	2018-02-10 05:15:39
1415	5282	2018-02-10 05:15:39	2018-02-10 05:15:39
1415	5283	2018-02-10 05:15:39	2018-02-10 05:15:39
1416	5284	2018-02-10 05:15:39	2018-02-10 05:15:39
1416	5285	2018-02-10 05:15:39	2018-02-10 05:15:39
1416	5286	2018-02-10 05:15:39	2018-02-10 05:15:39
1416	5287	2018-02-10 05:15:39	2018-02-10 05:15:39
1417	5288	2018-02-10 05:15:39	2018-02-10 05:15:39
1417	5289	2018-02-10 05:15:39	2018-02-10 05:15:39
1417	5290	2018-02-10 05:15:39	2018-02-10 05:15:39
1417	5291	2018-02-10 05:15:39	2018-02-10 05:15:39
1417	5292	2018-02-10 05:15:39	2018-02-10 05:15:39
1417	5293	2018-02-10 05:15:39	2018-02-10 05:15:39
1417	5294	2018-02-10 05:15:39	2018-02-10 05:15:39
1418	5295	2018-02-10 05:15:39	2018-02-10 05:15:39
1418	5296	2018-02-10 05:15:39	2018-02-10 05:15:39
1418	5297	2018-02-10 05:15:39	2018-02-10 05:15:39
1418	5298	2018-02-10 05:15:39	2018-02-10 05:15:39
1419	5299	2018-02-10 05:15:39	2018-02-10 05:15:39
1419	5300	2018-02-10 05:15:39	2018-02-10 05:15:39
1419	5301	2018-02-10 05:15:39	2018-02-10 05:15:39
1419	5302	2018-02-10 05:15:39	2018-02-10 05:15:39
1419	5303	2018-02-10 05:15:39	2018-02-10 05:15:39
1419	5304	2018-02-10 05:15:39	2018-02-10 05:15:39
1419	5305	2018-02-10 05:15:39	2018-02-10 05:15:39
1419	5306	2018-02-10 05:15:39	2018-02-10 05:15:39
1420	5307	2018-02-10 05:15:39	2018-02-10 05:15:39
1420	5308	2018-02-10 05:15:39	2018-02-10 05:15:39
1420	5309	2018-02-10 05:15:39	2018-02-10 05:15:39
1420	5310	2018-02-10 05:15:39	2018-02-10 05:15:39
1420	5311	2018-02-10 05:15:39	2018-02-10 05:15:39
1420	5312	2018-02-10 05:15:39	2018-02-10 05:15:39
1420	5313	2018-02-10 05:15:39	2018-02-10 05:15:39
1420	5314	2018-02-10 05:15:39	2018-02-10 05:15:39
1421	5315	2018-02-10 05:15:39	2018-02-10 05:15:39
1421	5316	2018-02-10 05:15:39	2018-02-10 05:15:39
1421	5317	2018-02-10 05:15:39	2018-02-10 05:15:39
1421	5318	2018-02-10 05:15:39	2018-02-10 05:15:39
1421	5319	2018-02-10 05:15:39	2018-02-10 05:15:39
1421	5320	2018-02-10 05:15:39	2018-02-10 05:15:39
1421	5321	2018-02-10 05:15:39	2018-02-10 05:15:39
1421	5322	2018-02-10 05:15:39	2018-02-10 05:15:39
1422	5323	2018-02-10 05:15:39	2018-02-10 05:15:39
1422	5324	2018-02-10 05:15:39	2018-02-10 05:15:39
1422	5325	2018-02-10 05:15:39	2018-02-10 05:15:39
1423	5326	2018-02-10 05:15:39	2018-02-10 05:15:39
1423	5327	2018-02-10 05:15:39	2018-02-10 05:15:39
1423	5328	2018-02-10 05:15:39	2018-02-10 05:15:39
1423	5329	2018-02-10 05:15:39	2018-02-10 05:15:39
1423	5330	2018-02-10 05:15:39	2018-02-10 05:15:39
1423	5331	2018-02-10 05:15:39	2018-02-10 05:15:39
1424	5332	2018-02-10 05:15:39	2018-02-10 05:15:39
1424	5333	2018-02-10 05:15:39	2018-02-10 05:15:39
1424	5334	2018-02-10 05:15:39	2018-02-10 05:15:39
1424	5335	2018-02-10 05:15:39	2018-02-10 05:15:39
1424	5336	2018-02-10 05:15:39	2018-02-10 05:15:39
1424	5337	2018-02-10 05:15:39	2018-02-10 05:15:39
1424	5338	2018-02-10 05:15:39	2018-02-10 05:15:39
1424	5339	2018-02-10 05:15:39	2018-02-10 05:15:39
1425	5340	2018-02-10 05:15:39	2018-02-10 05:15:39
1425	5341	2018-02-10 05:15:39	2018-02-10 05:15:39
1425	5342	2018-02-10 05:15:39	2018-02-10 05:15:39
1425	5343	2018-02-10 05:15:39	2018-02-10 05:15:39
1425	5344	2018-02-10 05:15:39	2018-02-10 05:15:39
1426	5345	2018-02-10 05:15:39	2018-02-10 05:15:39
1426	5346	2018-02-10 05:15:39	2018-02-10 05:15:39
1426	5347	2018-02-10 05:15:39	2018-02-10 05:15:39
1426	5348	2018-02-10 05:15:39	2018-02-10 05:15:39
1426	5349	2018-02-10 05:15:39	2018-02-10 05:15:39
1426	5350	2018-02-10 05:15:39	2018-02-10 05:15:39
1426	5351	2018-02-10 05:15:39	2018-02-10 05:15:39
1426	5352	2018-02-10 05:15:39	2018-02-10 05:15:39
1426	5353	2018-02-10 05:15:39	2018-02-10 05:15:39
1426	5354	2018-02-10 05:15:39	2018-02-10 05:15:39
1427	5355	2018-02-10 05:15:39	2018-02-10 05:15:39
1427	5356	2018-02-10 05:15:39	2018-02-10 05:15:39
1427	5357	2018-02-10 05:15:39	2018-02-10 05:15:39
1427	5358	2018-02-10 05:15:39	2018-02-10 05:15:39
1428	5359	2018-02-10 05:15:39	2018-02-10 05:15:39
1428	5360	2018-02-10 05:15:39	2018-02-10 05:15:39
1429	5361	2018-02-10 05:15:39	2018-02-10 05:15:39
1429	5362	2018-02-10 05:15:39	2018-02-10 05:15:39
1429	5363	2018-02-10 05:15:39	2018-02-10 05:15:39
1429	5364	2018-02-10 05:15:39	2018-02-10 05:15:39
1429	5365	2018-02-10 05:15:39	2018-02-10 05:15:39
1429	5366	2018-02-10 05:15:39	2018-02-10 05:15:39
1429	5367	2018-02-10 05:15:39	2018-02-10 05:15:39
1429	5368	2018-02-10 05:15:39	2018-02-10 05:15:39
1429	5369	2018-02-10 05:15:39	2018-02-10 05:15:39
1429	5370	2018-02-10 05:15:39	2018-02-10 05:15:39
1430	5371	2018-02-10 05:15:39	2018-02-10 05:15:39
1430	5372	2018-02-10 05:15:39	2018-02-10 05:15:39
1430	5373	2018-02-10 05:15:39	2018-02-10 05:15:39
1430	5374	2018-02-10 05:15:39	2018-02-10 05:15:39
1430	5375	2018-02-10 05:15:39	2018-02-10 05:15:39
1430	5376	2018-02-10 05:15:39	2018-02-10 05:15:39
1430	5377	2018-02-10 05:15:39	2018-02-10 05:15:39
1430	5378	2018-02-10 05:15:39	2018-02-10 05:15:39
1430	5379	2018-02-10 05:15:39	2018-02-10 05:15:39
1430	5380	2018-02-10 05:15:39	2018-02-10 05:15:39
1431	5381	2018-02-10 05:15:39	2018-02-10 05:15:39
1431	5382	2018-02-10 05:15:39	2018-02-10 05:15:39
1431	5383	2018-02-10 05:15:39	2018-02-10 05:15:39
1431	5384	2018-02-10 05:15:39	2018-02-10 05:15:39
1432	5385	2018-02-10 05:15:39	2018-02-10 05:15:39
1432	5386	2018-02-10 05:15:39	2018-02-10 05:15:39
1432	5387	2018-02-10 05:15:39	2018-02-10 05:15:39
1432	5388	2018-02-10 05:15:39	2018-02-10 05:15:39
1432	5389	2018-02-10 05:15:39	2018-02-10 05:15:39
1432	5390	2018-02-10 05:15:39	2018-02-10 05:15:39
1433	5391	2018-02-10 05:15:39	2018-02-10 05:15:39
1433	5392	2018-02-10 05:15:39	2018-02-10 05:15:39
1433	5393	2018-02-10 05:15:39	2018-02-10 05:15:39
1433	5394	2018-02-10 05:15:39	2018-02-10 05:15:39
1433	5395	2018-02-10 05:15:39	2018-02-10 05:15:39
1434	5396	2018-02-10 05:15:39	2018-02-10 05:15:39
1434	5397	2018-02-10 05:15:39	2018-02-10 05:15:39
1434	5398	2018-02-10 05:15:39	2018-02-10 05:15:39
1434	5399	2018-02-10 05:15:39	2018-02-10 05:15:39
1434	5400	2018-02-10 05:15:39	2018-02-10 05:15:39
1434	5401	2018-02-10 05:15:39	2018-02-10 05:15:39
1434	5402	2018-02-10 05:15:39	2018-02-10 05:15:39
1435	5403	2018-02-10 05:15:39	2018-02-10 05:15:39
1435	5404	2018-02-10 05:15:39	2018-02-10 05:15:39
1435	5405	2018-02-10 05:15:39	2018-02-10 05:15:39
1435	5406	2018-02-10 05:15:39	2018-02-10 05:15:39
1435	5407	2018-02-10 05:15:39	2018-02-10 05:15:39
1437	5408	2018-02-10 05:15:39	2018-02-10 05:15:39
1437	5409	2018-02-10 05:15:39	2018-02-10 05:15:39
1437	5410	2018-02-10 05:15:39	2018-02-10 05:15:39
1437	5411	2018-02-10 05:15:39	2018-02-10 05:15:39
1437	5412	2018-02-10 05:15:39	2018-02-10 05:15:39
1437	5413	2018-02-10 05:15:39	2018-02-10 05:15:39
1438	5414	2018-02-10 05:15:39	2018-02-10 05:15:39
1438	5415	2018-02-10 05:15:39	2018-02-10 05:15:39
1438	5416	2018-02-10 05:15:39	2018-02-10 05:15:39
1438	5417	2018-02-10 05:15:39	2018-02-10 05:15:39
1438	5418	2018-02-10 05:15:39	2018-02-10 05:15:39
1438	5419	2018-02-10 05:15:39	2018-02-10 05:15:39
1439	5420	2018-02-10 05:15:39	2018-02-10 05:15:39
1439	5421	2018-02-10 05:15:39	2018-02-10 05:15:39
1439	5422	2018-02-10 05:15:39	2018-02-10 05:15:39
1439	5423	2018-02-10 05:15:39	2018-02-10 05:15:39
1439	5424	2018-02-10 05:15:39	2018-02-10 05:15:39
1440	5425	2018-02-10 05:15:39	2018-02-10 05:15:39
1440	5426	2018-02-10 05:15:39	2018-02-10 05:15:39
1440	5427	2018-02-10 05:15:39	2018-02-10 05:15:39
1440	5428	2018-02-10 05:15:39	2018-02-10 05:15:39
1440	5429	2018-02-10 05:15:39	2018-02-10 05:15:39
1440	5430	2018-02-10 05:15:39	2018-02-10 05:15:39
1440	5431	2018-02-10 05:15:39	2018-02-10 05:15:39
1440	5432	2018-02-10 05:15:39	2018-02-10 05:15:39
1440	5433	2018-02-10 05:15:39	2018-02-10 05:15:39
1441	5434	2018-02-10 05:15:39	2018-02-10 05:15:39
1441	5435	2018-02-10 05:15:39	2018-02-10 05:15:39
1441	5436	2018-02-10 05:15:39	2018-02-10 05:15:39
1441	5437	2018-02-10 05:15:39	2018-02-10 05:15:39
1441	5438	2018-02-10 05:15:39	2018-02-10 05:15:39
1441	5439	2018-02-10 05:15:39	2018-02-10 05:15:39
1441	5440	2018-02-10 05:15:39	2018-02-10 05:15:39
1441	5441	2018-02-10 05:15:39	2018-02-10 05:15:39
1442	5442	2018-02-10 05:15:39	2018-02-10 05:15:39
1442	5443	2018-02-10 05:15:39	2018-02-10 05:15:39
1442	5444	2018-02-10 05:15:39	2018-02-10 05:15:39
1443	5445	2018-02-10 05:15:39	2018-02-10 05:15:39
1443	5446	2018-02-10 05:15:39	2018-02-10 05:15:39
1443	5447	2018-02-10 05:15:39	2018-02-10 05:15:39
1443	5448	2018-02-10 05:15:39	2018-02-10 05:15:39
1443	5449	2018-02-10 05:15:39	2018-02-10 05:15:39
1443	5450	2018-02-10 05:15:39	2018-02-10 05:15:39
1443	5451	2018-02-10 05:15:39	2018-02-10 05:15:39
1443	5452	2018-02-10 05:15:39	2018-02-10 05:15:39
1446	5453	2018-02-10 05:15:39	2018-02-10 05:15:39
1446	5454	2018-02-10 05:15:39	2018-02-10 05:15:39
1446	5455	2018-02-10 05:15:39	2018-02-10 05:15:39
1447	5456	2018-02-10 05:15:39	2018-02-10 05:15:39
1447	5457	2018-02-10 05:15:39	2018-02-10 05:15:39
1447	5458	2018-02-10 05:15:39	2018-02-10 05:15:39
1448	5459	2018-02-10 05:15:39	2018-02-10 05:15:39
1448	5460	2018-02-10 05:15:39	2018-02-10 05:15:39
1448	5461	2018-02-10 05:15:39	2018-02-10 05:15:39
1448	5462	2018-02-10 05:15:39	2018-02-10 05:15:39
1448	5463	2018-02-10 05:15:39	2018-02-10 05:15:39
1448	5464	2018-02-10 05:15:39	2018-02-10 05:15:39
1448	5465	2018-02-10 05:15:39	2018-02-10 05:15:39
1448	5466	2018-02-10 05:15:39	2018-02-10 05:15:39
1448	5467	2018-02-10 05:15:39	2018-02-10 05:15:39
1448	5468	2018-02-10 05:15:39	2018-02-10 05:15:39
1449	5469	2018-02-10 05:15:39	2018-02-10 05:15:39
1449	5470	2018-02-10 05:15:39	2018-02-10 05:15:39
1449	5471	2018-02-10 05:15:39	2018-02-10 05:15:39
1449	5472	2018-02-10 05:15:39	2018-02-10 05:15:39
1449	5473	2018-02-10 05:15:39	2018-02-10 05:15:39
1449	5474	2018-02-10 05:15:39	2018-02-10 05:15:39
1449	5475	2018-02-10 05:15:39	2018-02-10 05:15:39
1449	5476	2018-02-10 05:15:39	2018-02-10 05:15:39
1449	5477	2018-02-10 05:15:39	2018-02-10 05:15:39
1450	5478	2018-02-10 05:15:39	2018-02-10 05:15:39
1450	5479	2018-02-10 05:15:39	2018-02-10 05:15:39
1450	5480	2018-02-10 05:15:39	2018-02-10 05:15:39
1450	5481	2018-02-10 05:15:39	2018-02-10 05:15:39
1450	5482	2018-02-10 05:15:39	2018-02-10 05:15:39
1450	5483	2018-02-10 05:15:39	2018-02-10 05:15:39
1450	5484	2018-02-10 05:15:39	2018-02-10 05:15:39
1450	5485	2018-02-10 05:15:39	2018-02-10 05:15:39
1450	5486	2018-02-10 05:15:39	2018-02-10 05:15:39
1450	5487	2018-02-10 05:15:39	2018-02-10 05:15:39
1451	5488	2018-02-10 05:15:39	2018-02-10 05:15:39
1451	5489	2018-02-10 05:15:39	2018-02-10 05:15:39
1451	5490	2018-02-10 05:15:39	2018-02-10 05:15:39
1451	5491	2018-02-10 05:15:39	2018-02-10 05:15:39
1451	5492	2018-02-10 05:15:39	2018-02-10 05:15:39
1451	5493	2018-02-10 05:15:39	2018-02-10 05:15:39
1451	5494	2018-02-10 05:15:39	2018-02-10 05:15:39
1451	5495	2018-02-10 05:15:39	2018-02-10 05:15:39
1451	5496	2018-02-10 05:15:39	2018-02-10 05:15:39
1451	5497	2018-02-10 05:15:39	2018-02-10 05:15:39
1452	5498	2018-02-10 05:15:39	2018-02-10 05:15:39
1452	5499	2018-02-10 05:15:39	2018-02-10 05:15:39
1452	5500	2018-02-10 05:15:39	2018-02-10 05:15:39
1452	5501	2018-02-10 05:15:39	2018-02-10 05:15:39
1452	5502	2018-02-10 05:15:39	2018-02-10 05:15:39
1452	5503	2018-02-10 05:15:39	2018-02-10 05:15:39
1452	5504	2018-02-10 05:15:39	2018-02-10 05:15:39
1452	5505	2018-02-10 05:15:39	2018-02-10 05:15:39
1452	5506	2018-02-10 05:15:39	2018-02-10 05:15:39
1452	5507	2018-02-10 05:15:39	2018-02-10 05:15:39
1453	5508	2018-02-10 05:15:39	2018-02-10 05:15:39
1453	5509	2018-02-10 05:15:39	2018-02-10 05:15:39
1453	5510	2018-02-10 05:15:39	2018-02-10 05:15:39
1453	5511	2018-02-10 05:15:39	2018-02-10 05:15:39
1453	5512	2018-02-10 05:15:39	2018-02-10 05:15:39
1453	5513	2018-02-10 05:15:39	2018-02-10 05:15:39
1453	5514	2018-02-10 05:15:39	2018-02-10 05:15:39
1453	5515	2018-02-10 05:15:39	2018-02-10 05:15:39
1453	5516	2018-02-10 05:15:39	2018-02-10 05:15:39
1454	5517	2018-02-10 05:15:39	2018-02-10 05:15:39
1454	5518	2018-02-10 05:15:39	2018-02-10 05:15:39
1454	5519	2018-02-10 05:15:39	2018-02-10 05:15:39
1454	5520	2018-02-10 05:15:39	2018-02-10 05:15:39
1454	5521	2018-02-10 05:15:39	2018-02-10 05:15:39
1454	5522	2018-02-10 05:15:39	2018-02-10 05:15:39
1454	5523	2018-02-10 05:15:39	2018-02-10 05:15:39
1454	5524	2018-02-10 05:15:39	2018-02-10 05:15:39
1454	5525	2018-02-10 05:15:39	2018-02-10 05:15:39
1455	5526	2018-02-10 05:15:39	2018-02-10 05:15:39
1455	5527	2018-02-10 05:15:39	2018-02-10 05:15:39
1455	5528	2018-02-10 05:15:39	2018-02-10 05:15:39
1455	5529	2018-02-10 05:15:39	2018-02-10 05:15:39
1456	5530	2018-02-10 05:15:39	2018-02-10 05:15:39
1456	5531	2018-02-10 05:15:39	2018-02-10 05:15:39
1456	5532	2018-02-10 05:15:39	2018-02-10 05:15:39
1456	5533	2018-02-10 05:15:39	2018-02-10 05:15:39
1457	5534	2018-02-10 05:15:39	2018-02-10 05:15:39
1457	5535	2018-02-10 05:15:39	2018-02-10 05:15:39
1457	5536	2018-02-10 05:15:39	2018-02-10 05:15:39
1458	5537	2018-02-10 05:15:39	2018-02-10 05:15:39
1458	5538	2018-02-10 05:15:39	2018-02-10 05:15:39
1458	5539	2018-02-10 05:15:39	2018-02-10 05:15:39
1458	5540	2018-02-10 05:15:39	2018-02-10 05:15:39
1458	5541	2018-02-10 05:15:39	2018-02-10 05:15:39
1458	5542	2018-02-10 05:15:39	2018-02-10 05:15:39
1458	5543	2018-02-10 05:15:39	2018-02-10 05:15:39
1459	5544	2018-02-10 05:15:39	2018-02-10 05:15:39
1459	5545	2018-02-10 05:15:39	2018-02-10 05:15:39
1459	5546	2018-02-10 05:15:39	2018-02-10 05:15:39
1459	5547	2018-02-10 05:15:39	2018-02-10 05:15:39
1459	5548	2018-02-10 05:15:39	2018-02-10 05:15:39
1459	5549	2018-02-10 05:15:39	2018-02-10 05:15:39
1459	5550	2018-02-10 05:15:39	2018-02-10 05:15:39
1460	5551	2018-02-10 05:15:39	2018-02-10 05:15:39
1460	5552	2018-02-10 05:15:39	2018-02-10 05:15:39
1460	5553	2018-02-10 05:15:39	2018-02-10 05:15:39
1460	5554	2018-02-10 05:15:39	2018-02-10 05:15:39
1460	5555	2018-02-10 05:15:39	2018-02-10 05:15:39
1460	5556	2018-02-10 05:15:39	2018-02-10 05:15:39
1460	5557	2018-02-10 05:15:39	2018-02-10 05:15:39
1461	5558	2018-02-10 05:15:39	2018-02-10 05:15:39
1461	5559	2018-02-10 05:15:39	2018-02-10 05:15:39
1461	5560	2018-02-10 05:15:39	2018-02-10 05:15:39
1461	5561	2018-02-10 05:15:39	2018-02-10 05:15:39
1461	5562	2018-02-10 05:15:39	2018-02-10 05:15:39
1461	5563	2018-02-10 05:15:39	2018-02-10 05:15:39
